MONTH,STORECODE,QTY,VALUE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M3,P1,12,60,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TIGER KREEMZ,TIGER KREEMZ ELAICHI
M3,P1,6,30,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TIGER KREEMZ,TIGER KREEMZ ORANGE
M3,P1,6,60,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
M3,P1,15,450,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M3,P1,24,240,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
M3,P1,33,330,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M3,P1,15,75,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE MAGIX,PARLE MAGIX CHOCOLATE
M3,P1,6,30,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE MAGIX,PARLE MAGIX MANGO
M3,P1,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE MAGIX,PARLE MAGIX ORANGE
M3,P1,12,24,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,BRITANNIA INDS,TIGER,TIGER GLUCOSE
M3,P1,142,748,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M3,P1,7,70,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G GOLD,PARLE-G GOLD
M3,P1,121,905,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M3,P1,63,1020,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M3,P1,15,150,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 REGULAR
M3,P1,59,545,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M3,P1,9,90,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
M3,P1,82,700,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M3,P1,48,240,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M3,P1,78,1039,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M3,P1,17,245,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M3,P1,6,120,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M3,P1,22,110,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE 20-20,PARLE 20-20 CASHEW
M3,P1,12,60,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M3,P1,19,390,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M3,P2,34,468,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M3,P2,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,PURE MAGIC,PURE MAGIC DEUCE
M3,P2,1,15,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT BURST
M3,P2,11,106,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
M3,P2,2,68,BISCUITS - CORE & NON CORE,CREAM,CREAM,CHAMPION,CHAMPION,CHAMPION GOLD
M3,P2,10,48,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE CHOCO TWIST
M3,P2,1,10,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE ELAICHI DELT
M3,P2,8,63,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE TANGY ORANGE
M3,P2,2,58,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M3,P2,21,213,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
M3,P2,12,116,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M3,P2,3,29,BISCUITS - CORE & NON CORE,CREAM,CREAM,SUKHDATA FOODS,CHAMPION,CHAMPION GOLD
M3,P2,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CLASSIC
M3,P2,39,194,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,BRITANNIA INDS,TIGER,TIGER GLUCOSE
M3,P2,61,535,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M3,P2,18,184,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G GOLD,PARLE-G GOLD
M3,P2,23,362,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M3,P2,16,397,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M3,P2,0,0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD WHOLE WHEAT
M3,P2,4,39,BISCUITS - CORE & NON CORE,MARIE,MARIE,I T C,SUNFEAST MARIE LIGHT,SUNFEAST MARIE LIGHT
M3,P2,11,184,BISCUITS - CORE & NON CORE,MARIE,MARIE,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD MARIE LITE
M3,P2,16,63,BISCUITS - CORE & NON CORE,MILK,MILK,BRITANNIA INDS,MILK BIKIS,MILK BIKIS REGULAR
M3,P2,0,0,BISCUITS - CORE & NON CORE,MILK,MILK,PARLE PRODS,PARLE MILK SHAKTI,PARLE MILK SHAKTI
M3,P2,4,39,BISCUITS - CORE & NON CORE,MILK,MILK,PATANJALI BISCUITS PVT LTD,PATANJALI,PATANJALI DOODH BISCUITS
M3,P2,0,0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 JEERA MASTI
M3,P2,13,126,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 MSK CK
M3,P2,6,58,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 REGULAR
M3,P2,3,29,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M3,P2,0,0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
M3,P2,0,0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CNC
M3,P2,2,19,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M3,P2,24,242,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD ZIG ZAG
M3,P2,14,135,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M3,P2,54,1048,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M3,P2,7,97,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M3,P2,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRI CHOICE DIGESTIVE ZERO
M3,P2,3,29,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M3,P2,9,15,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER BUTTER COOKIES
M3,P2,3,15,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER CHOCO COOKIES
M3,P2,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER COCONUT
M3,P2,6,87,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MGC CSHW & ALND
M3,P2,22,111,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE 20-20,PARLE 20-20 BUTTER
M3,P2,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE 20-20,PARLE 20-20 NICE
M3,P2,7,39,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M3,P2,3,87,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M3,P2,5,48,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE NUTRICRUNCH,PARLE DIGESTIVE
M3,P2,4,39,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PATANJALI AYURVED LTD,PATANJALI,PATANJALI
M3,P2,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PATANJALI BISCUITS PVT LTD,PATANJALI,PATANJALI
M3,P2,2,39,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD BUTTER BITE
M3,P3,19,186,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M3,P3,2,21,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT FRUIT CREAM
M3,P3,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT FUNKY CHOCO
M3,P3,17,166,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
M3,P3,23,114,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE CHOCO TWIST
M3,P3,14,145,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE DRM CHO VNL
M3,P3,17,83,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE ELAICHI DELT
M3,P3,20,98,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE PINEAPPLE ZING
M3,P3,2,10,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE TANGY ORANGE
M3,P3,42,445,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M3,P3,7,72,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO CHOCOLATE
M3,P3,1,10,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO STRAWBERRY
M3,P3,25,248,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M3,P3,3,31,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE FAB!,FAB! JAM-IN
M3,P3,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD
M3,P3,13,67,BISCUITS - CORE & NON CORE,CREAM,CREAM,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CLASSIC
M3,P3,23,114,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,MAGIX,MAGIX
M3,P3,92,574,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M3,P3,64,460,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M3,P3,35,279,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M3,P3,18,214,BISCUITS - CORE & NON CORE,MARIE,MARIE,I T C,SUNFEAST MARIE LIGHT,SUNFEAST MARIE LIGHT
M3,P3,2,0,BISCUITS - CORE & NON CORE,MILK,MILK,BRITANNIA INDS,MILK BIKIS,MILK BIKIS REGULAR
M3,P3,0,0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 MSK CK
M3,P3,20,98,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 REGULAR
M3,P3,37,264,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M3,P3,5,52,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
M3,P3,12,62,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,BRITANNIA INDS,50-50,50-50 TIME PASS
M3,P3,53,305,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M3,P3,23,114,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD BUTTER DELITE
M3,P3,22,151,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD ZIG ZAG
M3,P3,18,88,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M3,P3,36,497,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M3,P3,30,150,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW ALMOND
M3,P3,10,103,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M3,P3,12,176,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M3,P3,1,5,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER BUTTER COOKIES
M3,P3,9,93,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MAGIC FRT & MLK
M3,P3,58,424,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MGC CSHW & ALND
M3,P3,7,72,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M3,P3,4,41,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA BANANA & OATS
M3,P3,37,186,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE 20-20,PARLE 20-20 CASHEW
M3,P3,67,336,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M3,P3,13,134,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M3,P3,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD BUTTER BITE
M3,P3,25,124,BISCUITS - CORE & NON CORE,WAFER CREAM,WAFER CREAM,ATARI FOODS,LEGO,LEGO
M3,P4,57,610,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M3,P4,50,250,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TIGER KREEMZ,TIGER KREEMZ CHOCO
M3,P4,4,20,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT BURST
M3,P4,26,260,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,TREAT,TREAT JAM
M3,P4,15,75,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE CHOCO TWIST
M3,P4,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE ELAICHI DELT
M3,P4,9,45,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE TANGY ORANGE
M3,P4,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M3,P4,30,300,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M3,P4,0,0,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE MAGIX,PARLE MAGIX CHOCOLATE
M3,P4,3,15,BISCUITS - CORE & NON CORE,CREAM,CREAM,PARLE PRODS,PARLE MAGIX,PARLE MAGIX ORANGE
M3,P4,7,60,BISCUITS - CORE & NON CORE,CREAM,CREAM,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CLASSIC
M3,P4,66,330,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,BRITANNIA INDS,TIGER,TIGER GLUCOSE
M3,P4,266,1693,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M3,P4,144,1020,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M3,P4,19,280,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M3,P4,13,169,BISCUITS - CORE & NON CORE,MARIE,MARIE,I T C,SUNFEAST MARIE LIGHT,SUNFEAST MARIE LIGHT
M3,P4,3,15,BISCUITS - CORE & NON CORE,MARIE,MARIE,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD MARIE LITE
M3,P4,0,0,BISCUITS - CORE & NON CORE,MILK,MILK,BRITANNIA INDS,MILK BIKIS,MILK BIKIS REGULAR
M3,P4,0,0,BISCUITS - CORE & NON CORE,MILK,MILK,PATANJALI BISCUITS PVT LTD,PATANJALI,PATANJALI DOODH BISCUITS
M3,P4,13,130,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 MSK CK
M3,P4,18,180,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 REGULAR
M3,P4,93,710,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,LITTLE HEARTS,LITTLE HEARTS
M3,P4,35,290,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M3,P4,0,0,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE TOP,PARLE TOP
M3,P4,1,5,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYA GL CHES CRCK
M3,P4,5,35,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CNC
M3,P4,41,270,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PARLE PRODS,MONACO,MONACO
M3,P4,6,60,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,PATANJALI BISCUITS PVT LTD,PATANJALI,PATANJALI
M3,P4,9,65,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD BUTTER DELITE
M3,P4,25,215,BISCUITS - CORE & NON CORE,SALT CRACKER,SALT CRACKER,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD ZIG ZAG
M3,P4,37,235,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M3,P4,119,1902,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M3,P4,41,205,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW ALMOND
M3,P4,2,10,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER BUTTER COOKIES
M3,P4,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER,TIGER COCONUT
M3,P4,49,245,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,TIGER KRUNCH,TIGER KRUNCH CHOCO CHIPS
M3,P4,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST HIFI,SUNFEAST HIFI BUTTER
M3,P4,26,245,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MGC CSHW & ALND
M3,P4,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,I T C,SUNFEAST MOM'S MAGIC,SUNFEAST MOM'S MGC RICH BUTTER
M3,P4,12,120,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,MONDELEZ INTERNATIONAL,BOURNVITA,BOURNVITA
M3,P4,57,325,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE 20-20,PARLE 20-20 CASHEW
M3,P4,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE COCONUT COOKIES,PARLE COCONUT COOKIES
M3,P4,37,185,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HAPPY HAPPY,HAPPY HAPPY
M3,P4,17,85,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PURE & SURE FOOD BITES PL,RICH FEAST,RICH FEAST
M3,P4,5,25,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD BUTTER BITE
M3,P4,0,0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CHOCO CHEKKERS
M3,P5,62,639,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M3,P5,3,87,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST,SUNFEAST DARK FANTASY
M3,P5,62,310,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE
M3,P5,17,83,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE ELAICHI DELT
M3,P5,4,21,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE PINEAPPLE ZING
M3,P5,52,259,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE TANGY ORANGE
M3,P5,9,114,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M3,P5,10,103,BISCUITS - CORE & NON CORE,CREAM,CREAM,MONDELEZ INTERNATIONAL,OREO,OREO VANILLA
M3,P5,101,590,BISCUITS - CORE & NON CORE,CREAM,CREAM,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD CLASSIC
M3,P5,115,797,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M3,P5,96,715,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M3,P5,46,455,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M3,P5,54,367,BISCUITS - CORE & NON CORE,MARIE,MARIE,I T C,SUNFEAST MARIE LIGHT,SUNFEAST MARIE LIGHT
M3,P5,14,72,BISCUITS - CORE & NON CORE,MARIE,MARIE,PARLE PRODS,BAKESMITH,BAKESMITH
M3,P5,16,155,BISCUITS - CORE & NON CORE,MARIE,MARIE,SURYA FOOD & AGRO,PRIYAGOLD,PRIYAGOLD MARIE LITE
